id;titre;adrs_numvoie;adrs_typevoie;adrs_libvoie;adrs_codepostal;adrs_libcommune;adrg_libvoie;address_processed;adrg_pays;siteweb
W012002812;FESTIVRAC;;;;1190;Pont-de-Vaux;66 RUE MARÉCHAL DE LATTRE DE TASSIGNY;66 RUE MARÉCHAL DE LATTRE DE TASSIGNY;FRANCE;
W012002813;MAISON DE PAYS EN BRESSE;;;;1370;Saint-Étienne-du-Bois;;  ;FRANCE;
W012002814;AIN FORMATION CHEVAL (AFC);;LD;Le Sauvage;1960;Servas;lieu-dit Le Sauvage;lieu-dit Le Sauvage;FRANCE;
W012002815;RNTI EDITIONS;55;RUE;de l'Ancienne Cure;1700;Miribel;55  rue de l'Ancienne Cure;55  rue de l'Ancienne Cure;FRANCE;
W012002816;MISSION LOCALE JEUNES BRESSE, DOMBES, COTIERE;5ter;AV;des Sports;1000;Bourg-en-Bresse;5TER AVENUE DES SPORTS;5TER AVENUE DES SPORTS;FRANCE;
W012002817;ASSOCIALE;48;RUE;du Peloux;1000;Bourg-en-Bresse;48  RUE DU PELOUX;48  RUE DU PELOUX;FRANCE;
W012002818;SOCIETE DE CHASSE DE MALAFRETAZ;;;;1340;Malafretaz;;  ;FRANCE;
W012002819;AMICALE DES SAPEURS POMPIERS;;;;1330;Villars-les-Dombes;;  ;FRANCE;
W012002820;AMICALE DES RETRAITES DES ORGANISMES SOCIAUX DE L'AIN;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012002821;AMICALE DU MONDE COMBATTANT DE PIRAJOUX;;;;1270;Pirajoux;;  ;FRANCE;
W012002822;ASSOCIATION DE CHASSE SAINT HUBERT DE CHAVANNES SUR REYSSOUZE;;;;1190;Chavannes-sur-Reyssouze;;  ;FRANCE;
W012002823;PASSION DANCE;5;RTE;d'Illiat;1290;Cruzilles-lès-Mépillat;3 LOTISSEMENT EMMA;3 LOTISSEMENT EMMA;FRANCE;
W012002824;LES CHEVEUX D'ARGENT DU BORD DE SAONE;;;;1090;Montmerle-sur-Saône;;  ;FRANCE;
W012002825;CLUB DES OFFICIERS DU 68;;;Camp de La Valbonne;1360;Béligneux;CAMP DE LA VALBONNE;CAMP DE LA VALBONNE;FRANCE;
W012002826;CLUB RURAL DU 3EME AGE DE BOURG SAINT CHRISTOPHE ET DE RAPAN;;;;1800;Bourg-Saint-Christophe;;  ;FRANCE;
W012002827;AMICALE DES CLASSES EN 6 DE JASSANS RIOTTIER;58;RUE;de Belle Cour;1480;Jassans-Riottier;58  RUE DE BELLE COUR;58  RUE DE BELLE COUR;FRANCE;
W012002828;AMICALE DES CLASSES EN 1 ET EN 6 DE TOUSSIEUX;;;;1600;Toussieux;;  ;FRANCE;
W012002829;LES TRETEAUX DE LA MIZ'HERE;;;Mairie;1600;Misérieux;95 ALLÉE DES GRABOTTIÈRES;95 ALLÉE DES GRABOTTIÈRES;FRANCE;
W012002830;SOU DES ECOLES LAIQUES DE SERMOYER;;;;1190;Sermoyer;LES LIMOINES;LES LIMOINES;FRANCE;
W012002831;JURIST'JEUNES;2;RUE;du 23ème Régiment d'Infanterie;1000;Bourg-en-Bresse;2  RUE DU 23ÈME RÉGIMENT D'INFANTERIE;2  RUE DU 23ÈME RÉGIMENT D'INFANTERIE;FRANCE;
W012002832;CYBER-REZO;;;;1600;Saint-Bernard;;  ;FRANCE;
W012002833;COMPRENDRE LIBREMENT;;;;1120;Montluel;;  ;FRANCE;
W012002834;ETREZ-EQUITATION, ASSOCIATION DES PARENTS ET PARTENAIRES DES CAVALIERS DU PONEY CLUB DES FOURCHES D'ETREZ (01340);;;Les Fourches;1340;Étrez;Les Fourches;Les Fourches;FRANCE;
W012002835;NO WAY OUT;;;;1400;Châtillon-sur-Chalaronne;;  ;FRANCE;
W012002836;LES MARMOTTES;;RTE;de Saint-Nizier;1240;Marlieux;route de Saint-Nizier;route de Saint-Nizier;FRANCE;
W012002837;C.I.A. - CHANTEURS IMITATEURS AMATEURS;;CHEM1;Vert;1600;Saint-Didier-de-Formans;; CHEM1 Vert;FRANCE;
W012002838;L'ABRI DES PETITES CANAILLES;233;RUE;des Lilas;1090;Montmerle-sur-Saône;233  RUE DES LILAS;233  RUE DES LILAS;FRANCE;
W012002839;MAISON DES JEUNES DE SAINT TRIVIER DE COURTES;;;;1560;Saint-Trivier-de-Courtes;;  ;FRANCE;
W012002840;ZYGOMAT;;BD;Joliot Curie;1000;Bourg-en-Bresse;; BD Joliot Curie;FRANCE;
W012002841;BOURG-EN-BLOUSE;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012002842;AMCALE DES CAPORAUX CHEFS DU 3 EME REGIMENT MEDICAL DE LA VALBONNE;;;;1360;Béligneux;;  ;FRANCE;
W012002843;MOUSSAILLONS & CIE;85;RUE;de l'Ecole;1310;Montcet;85  RUE DE L'ECOLE;85  RUE DE L'ECOLE;FRANCE;
W012002844;AMICALES REUNIES DES DONNEURS DE SANG BENEVOLES DE LA VALLEE DU SURAN;;RTE;de Bourg;1250;Villereversure;373 rue du Menhir;373 rue du Menhir;FRANCE;
W012002845;AMICALE DES CONSCRITS DE CONDEISSIAT CLASSE EN 1;;;Pré de la Fontaine;1400;Condeissiat;Pré de la Fontaine;Pré de la Fontaine;FRANCE;
W012002846;BODY FOLIE'S;13;LOT;les Tournesols;1990;Saint-Trivier-sur-Moignans;13  LOTISSEMENT LES TOURNESOLS;13  LOTISSEMENT LES TOURNESOLS;FRANCE;
W012002847;PEDIBUS LA SEREINE;29;ALL;des Roseaux;1120;Montluel;29  allée des Roseaux;29  allée des Roseaux;FRANCE;
W012002848;SLY EVENTS;70;RUE;Beausite;1600;Trévoux;70  rue Beausite;70  rue Beausite;FRANCE;
W012002849;AMICALE DE LA BATTERIE DE COMMANDEMENT ET LOGISTIQUE DU 68 EME REGIMENT D'ARTILLERIE D'AFRIQUE;;;La Valbonne;1360;Balan;La Valbonne;La Valbonne;FRANCE;
W012002850;LOISIRS ET DETENTE - CIZE;;;;1250;Cize;;  ;FRANCE;
W012002851;PAS A PAS;272;COUR2;Lafayette;69003;Lyon;1 RUE HOCHE;1 RUE HOCHE;FRANCE;
W012002852;MAQUILLAGE EN SCENE;;RTE;de Neuville;1390;Saint-André-de-Corcy;; RTE de Neuville;FRANCE;
W012002853;OGEC SAINT-JOSEPH DE BOURG-EN-BRESSE;3;RUE;du lycée;1000;Bourg-en-Bresse;3 RUE DU LYCÉE;3 RUE DU LYCÉE;FRANCE;
W012002854;AMICALE DES ANCIENS COMBATTANTS ET VICTIMES DES DEUX GUERRES DE CHATILLON LA PALUD;;;;1320;Châtillon-la-Palud;;  ;FRANCE;
W012002855;ASSOCIATION DES JARDINS FAMILIAUX;200;CHEM1;des Pâquerettes;1000;Bourg-en-Bresse;200  CHEMIN DES PâQUERETTES;200  CHEMIN DES PâQUERETTES;FRANCE;
W012002856;CHÂTILLON LOISIRS 01320;248;RTE;de Gévrieux;1320;Châtillon-la-Palud;46 CLOS LA VERCHÈRE;46 CLOS LA VERCHÈRE;FRANCE;
W012002857;BILLES DE CLOWN;;;;1240;Saint-Paul-de-Varax;;  ;FRANCE;
W012002858;SOCIETE NOUVELLE GORINI;31;RUE;du Docteur Nodet;1000;Bourg-en-Bresse;31  RUE DU DOCTEUR NODET;31  RUE DU DOCTEUR NODET;FRANCE;
W012002859;LES CONSCRITS DE LA  1;;;;1380;Saint-Cyr-sur-Menthon;;  ;FRANCE;
W012002860;DANCEFLOOR DU BONHEUR;1722A;RTE;de Mézériat;1310;Polliat;1722A   Route de Mézériat;1722A   Route de Mézériat;FRANCE;
W012002861;CLUB AMITIE LOISIRS DE TOSSIAT;;;;1250;Tossiat;;  ;FRANCE;
W012002862;AMICALE DES RETRAITES CHANOZIENS;;;;1400;Chanoz-Châtenay;;  ;FRANCE;
W012002863;SOU DES ECOLES DE MEILLONNAS;42;RUE;de l'Ecole;1370;Meillonnas;;42 RUE de l'Ecole;FRANCE;
W012002864;SERVIR SANS COMPTER;;;Camp de la valbonne;1360;Béligneux;29 PLACE JEANNE D'ARC;29 PLACE JEANNE D'ARC;FRANCE;
W012002865;ASSOCIATION PRECAUTION SANTE;5;RTE;des Champagnes;1250;Cize;5  route des Champagnes;5  route des Champagnes;FRANCE;
W012002866;ASSOCIATION DE LANCEMENT DU CENTRE DE CULTURE SCIENTIFIQUE, TECHNIQUE ET INDUSTRIELLE (ALTEC);4;ALL;des Brotteaux;1000;Bourg-en-Bresse;4 ALLÉE DES BROTTEAUX;4 ALLÉE DES BROTTEAUX;FRANCE;https://www.altecsciences.fr/
W012002867;PAROLES & MUSIC;270;CHEM1;de la Chagne;1250;Saint-Just;270  chemin de la Chagne;270  chemin de la Chagne;FRANCE;
W012002868;NEJMA;;;Basses Rossettes;1160;Druillat;Basses Rossettes;Basses Rossettes;FRANCE;
W012002869;CAP SEILLON;56;RUE;des Hauts de Challes;1000;Bourg-en-Bresse;56  RUE DES HAUTS DE CHALLES;56  RUE DES HAUTS DE CHALLES;FRANCE;
W012002870;CLASSE 1991 MARBOZ;;;;1851;Marboz;Saint Pierre;Saint Pierre;FRANCE;
W012002871;ASSOCIATION SPORTIVE DU GOLF CLUB DE MIONNAY LA DOMBES;2900;CHEM1;de Beau logis;1390;Mionnay;2900 CHEMIN DE BEAU LOGIS;2900 CHEMIN DE BEAU LOGIS;FRANCE;
W012002872;COMITE DE FLEURISSEMENT DE BOZ;;;;1190;Boz;;  ;FRANCE;
W012002873;GROUPEMENT D'EMPLOYEURS A VOCATION DE REMPLACEMENT : ELEVEURS BRESSANS;4;AV;du champ de foire,;1000;Bourg-en-Bresse;4 avenue du champ de foire,;4 avenue du champ de foire,;FRANCE;
W012002874;UNION NATIONALE DES COMBATTANTS EN AFRIQUE DU NORD (U.N.C.- U.N.C.A.F.N.) AMICALE DES CANTONS MIRIBEL-MONTLUEL;;;;1700;Saint-Maurice-de-Beynost;;  ;FRANCE;
W012002875;SOCIETE DU SOU DES ECOLES LAIQUES ET D'EDUCATION PERMANENTE DE BOURG EN BRESSE;;;;1000;Bourg-en-Bresse;;  ;FRANCE;
W012002876;LA LIBRE PENSEE GROUPE EDGAR QUINET BOURG;2;;boulevard Irène Joliot Curie;1000;Bourg-en-Bresse;2  BOULEVARD IRÈNE JOLIOT CURIE;2  BOULEVARD IRÈNE JOLIOT CURIE;FRANCE;
W012002877;AMICALE DES SAPEURS POMPIERS DE PERREX;;;;1540;Perrex;;  ;FRANCE;
W012002878;ALOUETTE DES GAULES BOURG (AGB);63 Ter;AV;Maginot;1000;Bourg-en-Bresse;stade Louis Parant;stade Louis Parant;FRANCE;
W012002879;SOCIETE DE TIR DE LA VILLE DE BOURG-EN-BRESSE;;RTE;de Seillon;1000;Bourg-en-Bresse;STAND DES VENNES;STAND DES VENNES;FRANCE;
W012002880;ORGANISME DE GESTION DE L'ECOLE CATHOLIQUE DE REPLONGES (O.G.E.C.);;;Ecole privée mixte;1750;Replonges;Ecole privée mixte;Ecole privée mixte;FRANCE;
W012002881;SANDRINE ORLANDO PRODUCTION DIFFUSION;;;;1480;Fareins;;  ;FRANCE;
W012002882;LA SEMEUSE;;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012002883;LES AMIS DU SOLNAN;;;;1270;Coligny;;  ;FRANCE;
W012002884;L'AVI (L'ACCOMPAGNATEUR DE VIE);2;BD;Irène Joliot Curie;1000;Bourg-en-Bresse;2 boulevard Irène Joliot Curie;2 boulevard Irène Joliot Curie;FRANCE;
W012002885;ASSOCIATION DES JARDINS OUVRIERS DE BOURG;27;RUE;du Docteur Nodet;1000;Bourg-en-Bresse;27  RUE DU DOCTEUR NODET;27  RUE DU DOCTEUR NODET;FRANCE;
W012002886;ASSOCIATION AGREEE DE PECHE ET DE PISCICULTURE (A.A.P.P.)  LES VEYLES ET AFFLUENTS;;;;1290;Pont-de-Veyle;;  ;FRANCE;
W012002887;TENNIS DE TABLE DE L'ABERGEMENT-CLEMENCIA;;;;1400;L'   Abergement-Clémenciat;;  ;FRANCE;
W012002888;LES AMIS DE LA DANSE DE MIRIBEL;;IMP;du centre;1700;Miribel;IMPASSE DU CENTRE;IMPASSE DU CENTRE;FRANCE;
W012002889;SOCIETE DE CHASSE DE LA FOSSILIERE;;;;1560;Saint-Julien-sur-Reyssouze;;  ;FRANCE;
W012002890;ASSOCIATION POUR LA PROTECTION DE L'ENVIRONNEMENT DES PERSONNES ET DES BIENS (APEPB);;CHEM1;des Crêts;1390;Saint-Jean-de-Thurigneux;chemin des Crêts;chemin des Crêts;FRANCE;
W012002891;ASSOCIATION DES PERMANENCES DE SOINS ET URGENCES MEDICALES DE L'AIN (A.P.S.U.M. 01);11;RUE;des Dîmes;1000;Bourg-en-Bresse;11 rue des Dîmes;11 rue des Dîmes;FRANCE;
W012002892;TEN'DANSES;2;LOT;les Marguerites;1240;Certines;182  ROUTE DE DONSONNAS;182  ROUTE DE DONSONNAS;FRANCE;
W012002893;COMITE DE FLEURISSEMENT DE MONTRACOL;;;;1310;Montracol;;  ;FRANCE;
W012002894;INTERLUDE;2 bis;RUE;du Moulin;1800;Meximieux;2 BIS  RUE DU MOULIN;2 BIS  RUE DU MOULIN;FRANCE;
W012002895;AIN'TENSION;;;Nécudey;1160;Pont-d'Ain;Nécudey;Nécudey;FRANCE;
W012002896;FOOTBALL BOURG EN BRESSE PERONNAS 01 (FBBP 01);145;RUE;des Granges Bonnet;1960;Péronnas;145  RUE DES GRANGES BONNET;145  RUE DES GRANGES BONNET;FRANCE;
W012002897;CINEBROUSSE01;1 bis;AV;Docteur Desfrançois;73000;Chambéry;1 BIS AVENUE DOCTEUR DESFRANCOIS;1 BIS AVENUE DOCTEUR DESFRANCOIS;FRANCE;
W012002898;UNION COMMERCIALE ET ARTISANALE DE VONNAS;;RUE;du Docteur Perret;1540;Vonnas;; RUE du Docteur Perret;FRANCE;
W012002899;CHORALE DE MIONNAY - LES CROQ'NOTES;;PL;Alain Chapel;1390;Mionnay;Place ALAIN CHAPEL;Place ALAIN CHAPEL;FRANCE;
W012002900;ASSOCIATION DE LA CANTINE SCOLAIRE DE FEILLENS;;;;1570;Feillens;;  ;FRANCE;
W012002901;AMICALE CULTURELLE DE RIGNAT;;;;1250;Bohas-Meyriat-Rignat;;  ;FRANCE;
W012002902;AR'DCOR;11;RUE;Dantan;1000;Bourg-en-Bresse;11 rue Dantan;11 rue Dantan;FRANCE;
W012002903;ASSOCIATION DES AMIS DU RUGBY DE BENY-VILLEMOTIER;;;;1370;Bény;;  ;FRANCE;
W012002904;SYNDICAT D'INITIATIVE - MEXIMIEUX TOURISME;1;RUE;de Genève;1800;Meximieux;1 RUE DE GENÈVE;1 RUE DE GENÈVE;FRANCE;
W012002905;AMICALE DES SAPEURS POMPIERS DU CENTRE DE SECOURS DE VONNAS;;;;1540;Vonnas;;  ;FRANCE;
W012002906;SOCIETE DE CHASSE DE SAINT DIDIER SUR CHALARONNE;;;;1140;Saint-Didier-sur-Chalaronne;;  ;FRANCE;
W012002907;AMICALE DES RIVERAINS DE LA SAONE;;;;1140;Thoissey;;  ;FRANCE;
W012002908;LA CLIQUE A COCO;;LOT;Champ Vincent;1270;Villemotier;lotissement Champ Vincent;lotissement Champ Vincent;FRANCE;
W012002909;COMITE DE JUMELAGE OBOURG - MONS - THOISSEY;;;;1140;Thoissey;;  ;FRANCE;
W012002910;LUZERNE DE BRESSE;;;Les Bruyères;1560;Lescheroux;Les Bruyères;Les Bruyères;FRANCE;
W012002911;REVERMONT'OISE;;;;1370;Pressiat;;  ;FRANCE;
W012002912;AMICALE CLASSE 91 POLLIAT;100;ALL;des Ecureuils;1310;Polliat;391 chemin des Pinettes;391 chemin des Pinettes;FRANCE;
W012002913;SOLSTEAM;71;RUE;;1000;Bourg-en-Bresse;71 rue;71 rue;FRANCE;
W012002914;LE CINEMATEUR;4;ALL;des Brotteaux;1000;Bourg-en-Bresse;4  ALLéE DES BROTTEAUX;4  ALLéE DES BROTTEAUX;FRANCE;
W012002915;SPORTING CLUB CRAS;;;;1340;Cras-sur-Reyssouze;...;...;FRANCE;
W012002916;AMICALE DU QUARTIER DU PORT EST;;;;1160;Neuville-sur-Ain;;  ;FRANCE;
W012002917;SIRIUS;17;RUE;Auguste Comte;69002;Lyon;17  RUE AUGUSTE COMTE;17  RUE AUGUSTE COMTE;FRANCE;
W012002918;SOUND DIVERSION;10;AV;Bernard Palissy;69150;Décines-Charpieu;10 AVENUE BERNARD PALISSY;10 AVENUE BERNARD PALISSY;FRANCE;
W012002919;ROCK'N POTES;;CHEM1;de la Platière;1160;Neuville-sur-Ain;chemin de la Platière;chemin de la Platière;FRANCE;
W012002920;4L EN SABLE;3;LOT;les Noyers;1800;Pérouges;3  lotissement les Noyers;3  lotissement les Noyers;FRANCE;
W012002921;AMICALE DES DONNEURS ET ANCIENS DONNEURS DE SANG BENEVOLES DE POLLIAT, MONTCET, CURTAFOND;;;;1310;Polliat;75 ALLéE DES PLATIèRES;75 ALLéE DES PLATIèRES;FRANCE;
W012002922;LES LOUSTICS DES ARBELLES (ALDA);2;RUE;TONY FERRET;1000;Bourg-en-Bresse;56  allée des Charmettes;56  allée des Charmettes;FRANCE;
W012002923;ENERGIE COOPERATION DEVELOPPEMENT;8;ALL;des Ecureuils;1960;Péronnas;8  ALLéE DES ECUREUILS;8  ALLéE DES ECUREUILS;FRANCE;
W012002924;AMICALE DES CONSCRITS DE MONTRACOL 2011;;LD;Goupiron;1310;Montracol;lieu-dit Goupiron;lieu-dit Goupiron;FRANCE;
W012002925;PAROLES ET MUSIQUES;30;IMP;Terre Chêne;1700;Beynost;30  impasse Terre Chêne;30  impasse Terre Chêne;FRANCE;
W012002926;GRAINS DE SABLES;26;RUE;Alphonse Baudin;1400;Châtillon-sur-Chalaronne;26  rue Alphonse Baudin;26  rue Alphonse Baudin;FRANCE;
W012002927;TEAM JASSANS COMPÉTITION;153;IMP;les Jardins de Marie;1480;Frans;153 IMPASSE LES JARDINS DE MARIE;153 IMPASSE LES JARDINS DE MARIE;FRANCE;
W012002928;COMITE DEPARTEMENTAL DE TOURISME EQUESTRE DE L'AIN;13;RTE;de Seillon;1000;Bourg-en-Bresse;37D RUE PROSPER CONVERT;37D RUE PROSPER CONVERT;FRANCE;
W012002929;CESAME - CENTRE SOCIAL AMEDEE MERCIER;57;AV;;1000;Bourg-en-Bresse;57 avenue;57 avenue;FRANCE;
W012002930;MUSIKE DAGNEUX;959;RTE;de Genève;1120;Dagneux;153 rue de Balan;153 rue de Balan;FRANCE;
W012002931;ASSOCIATION DES CONSCRITS DE PONT-DE-VAUX;66;RUE;Maréchal de Lattre de Tassigny;1190;Pont-de-Vaux;63 ROUTE DE LA CROIX SAINT ANTOINE;63 ROUTE DE LA CROIX SAINT ANTOINE;FRANCE;
W012002932;LES FONTAINES DU HAMEAU DES ANDRES;34;RUE;des Andrés;1700;Saint-Maurice-de-Beynost;34  rue des Andrés;34  rue des Andrés;FRANCE;
W012002933;ASSOCIATION DE GYMNASTIQUE VOLONTAIRE DE SAINT JUST;;;;1250;Saint-Just;;  ;FRANCE;
W012002934;CANTUS;4;ALL;des Brotteaux;1000;Bourg-en-Bresse;4  ALLéE DES BROTTEAUX;4  ALLéE DES BROTTEAUX;FRANCE;
W012002935;UNION MUSICALE DE MANZIAT;230;RTE;des pinoux;1570;Manziat;230 route des pinoux;230 route des pinoux;FRANCE;
W012002936;LA GAULE PRIAYSIENNE;;;;1160;Priay;;  ;FRANCE;
W012002937;ARABESQUE;1655;RTE;du Village;1250;Montagnat;414 ROUTE DE CEYZéRIAT;414 ROUTE DE CEYZéRIAT;FRANCE;
W012002938;SOU DES ECOLES LAIQUES DE MOGNENEINS-PEYZIEUX SUR SAONE;;;;1140;Mogneneins;;  ;FRANCE;
W012002939;FRANCE NATURE ENVIRONNEMENT AIN;44;AV;de Jasseron;1000;Bourg-en-Bresse;44  AVENUE DE JASSERON;44  AVENUE DE JASSERON;FRANCE;
W012002940;COMITE DES OEUVRES SOCIALES DE LA COMMUNAUTE DE COMMUNES DE MONTREVEL EN BRESSE;;;;1340;Montrevel-en-Bresse;;  ;FRANCE;
W012002941;CERCLE CYCLISTE CHÂTILLONNAIS;;;;1400;Châtillon-sur-Chalaronne;Le Soyon;Le Soyon;FRANCE;
W012002942;AMICALE CONSCRITS DE PERREX 2011;;;Le Bourg;1540;Perrex;la Râpe;la Râpe;FRANCE;
W012002943;INITIAL PRODZ;8;AV;Branly;1700;Saint-Maurice-de-Beynost;8  avenue Branly;8  avenue Branly;FRANCE;
W012002944;TEMERAID HUMANITAIRE;10;RUE;Victor Basch;1000;Bourg-en-Bresse;10  RUE VICTOR BASCH;10  RUE VICTOR BASCH;FRANCE;
W012002945;SOCIETE COMMUNALE DE CHASSE DE MEZERIAT;6;PL;du Marché;1660;Mézériat;;6 PL du Marché;FRANCE;
W012002946;ORGANISME DE GESTION DES ECOLES CATHOLIQUES DE FEILLENS-SAINT RAMBERT;;;;1570;Feillens;;  ;FRANCE;
W012002947;SOCIETE AMICALE DES SAPEURS POMPIERS DE SAINT ANDRE D'HUIRIAT;;;;1290;Saint-André-d'Huiriat;;  ;FRANCE;
W012002948;AMICALE DES ANCIENS COMBATTANTS ET VICTIMES DES GUERRES DE PONT DE VAUX;34;;ue franche;1190;Pont-de-Vaux;34  ue franche;34  ue franche;FRANCE;
W012002949;SOCIETE DE CHASSE DE SAINT MARTIN LE CHATEL - CURTAFOND;;;;1310;Saint-Martin-le-Châtel;;  ;FRANCE;
W012002950;FEDERATION DEPARTEMENTALE DES OFFICES DE TOURISME ET SYNDICATS D'INITIATIVE DE L'AIN (F.D.O.T.S.I.);1;RUE;Tony FERRET;1000;Bourg-en-Bresse;1 rue Tony FERRET;1 rue Tony FERRET;FRANCE;
W012002951;PHONIE DOUCE;;;La Curtilière Cuet;1340;Montrevel-en-Bresse;;  La Curtilière Cuet;FRANCE;
W012002952;L'AVENIR;;;;1160;Druillat;;  ;FRANCE;
W012002953;AMICALE DES MUTILES, BLESSES, ANCIENS COMBATTANTS DE MALAFRETAZ;;;;1340;Malafretaz;;  ;FRANCE;
W012002954;ASSOCIATION DES ANCIENS ÉLÈVES ET AMIS DE CARRIAT;1;RUE;de Crouy;1000;Bourg-en-Bresse;671 CHEMIN DE TANVOL;671 CHEMIN DE TANVOL;FRANCE;
W012002955;AMICALE DES ANCIENS ELEVES SAINT LOUIS - SAINT VINCENT;4;ALL;des Brotteaux;1000;Bourg-en-Bresse;32 RUE DE MONTHOLON;32 RUE DE MONTHOLON;FRANCE;
W012002956;ESPERANCE NEUVILLOISE;;;;1160;Neuville-sur-Ain;;  ;FRANCE;
W012002957;LA SAINT HUBERT DE CERTINES;;;;1240;Certines;;  ;FRANCE;
W012002958;MEDEF DE L'AIN (MOUVEMENT DES ENTREPRISES DE FRANCE);247;CHEM1;de Bellevue;1960;Péronnas;247 CHEMIN DE BELLEVUE;247 CHEMIN DE BELLEVUE;FRANCE;
W012002959;SYNDICAT AGRICOLE DE DRUILLAT;;;;1160;Druillat;;  ;FRANCE;
W012002960;LA PRESERVATRICE;;;;1310;Montcet;;  ;FRANCE;
W012002961;CSC BASKET (CLUB SPORTIF CEYZERIAT BASKET);;;;1250;Ceyzériat;PLACE JEAN MOULIN;PLACE JEAN MOULIN;FRANCE;
W012002962;ASSOCIATION COMMUNALE DE CHASSE AGREEE DE TREFFORT CUISIAT;;;;1370;Treffort-Cuisiat;;  ;FRANCE;
W012002963;ASSOCIATION AGREEE DE PECHE ET DE PROTECTION DU MILIEU AQUATIQUE DE L'EPUISETTE (A.A.P.P.M.A. DE L'EPUISETTE);;;;1290;Saint-Jean-sur-Veyle;;  ;FRANCE;
W012002964;SOCIETE MUSICALE L'INDEPENDANTE DE SAINT JULIEN SUR REYSSOUZE;;;;1560;Saint-Julien-sur-Reyssouze;;  ;FRANCE;
W012002965;LA GAULE MARBOZIENNE;;;;1851;Marboz;;  ;FRANCE;
W012002966;OEUVRE LAIQUE DES ENFANTS A LA MONTAGNE ET A LA MER;7;AV;Jean-Marie Verne;1000;Bourg-en-Bresse;7, avenue Jean-Marie Verne;7, avenue Jean-Marie Verne;FRANCE;
W012002967;ASSOCIATION MUSICALE L'ESPERANCE;;;;1380;Saint-Cyr-sur-Menthon;;  ;FRANCE;
W012002968;AMICALE DES SAPEURS POMPIERS D'ATTIGNAT;;;;1340;Attignat;;  ;FRANCE;
W012002969;SOCIETE DE CHASSE DE MONTRACOL;;PL;du Village;1310;Montracol;; PL du Village;FRANCE;
W012002970;CLUB E.V.A.S.I.O.N. (EAUX-VIVES DE LA VALLEE DE L'AIN ET DU SURAN ITINERAIRE OBJECTIF NATURE);;;;1160;Neuville-sur-Ain;120 CHEMIN DE L'AVIDON;120 CHEMIN DE L'AVIDON;FRANCE;
W012002971;SOCIETE DE CHASSE 'LA SAINT-HUBERT' DE CEYZERIAT;;;;1250;Ceyzériat;;  ;FRANCE;
W012002972;SOCIETE DE CHASSE DE SIMANDRE SUR SURAN;;;;1250;Simandre-sur-Suran;;  ;FRANCE;
W012002973;LA CLASSE EN 1;2;IMP;des Merles;1390;Saint-André-de-Corcy;2 IMPASSE DES MERLES;2 IMPASSE DES MERLES;FRANCE;
W012002974;FEDERATION LEGITIMISTE DES TROIS PROVINCES;;;Montfollet;1270;Villemotier;Montfollet;Montfollet;FRANCE;
W012002975;LA BOULE DU REVERMONT;;;;1160;Saint-Martin-du-Mont;;  ;FRANCE;
W012002976;GROUPEMENT MUSICAL DES BORDS DE L'AIN;;;;1500;Ambronay;4 RUE DES MATTES;4 RUE DES MATTES;FRANCE;
W012002977;SOCIETE DE CHASSE DU GRAND COMMANDEUR;;;boulevard Joliot Curie;1000;Bourg-en-Bresse;boulevard Joliot Curie;boulevard Joliot Curie;FRANCE;
W012002978;SOCIETE DE CHASSE DE SAINT ANDRE D'HUIRIAT;;;;1290;Saint-André-d'Huiriat;;  ;FRANCE;
W012002979;AÏKIDO CLUB DE MEXIMIEUX;;AV;;1800;Meximieux;avenue;avenue;FRANCE;
W012002980;SOCIETE DE CHASSE DE JASSERON;;;;1250;Jasseron;;  ;FRANCE;
W012002981;ASSOCIATION DE CHASSE COMMUNALE DE SAINT CYR SUR MENTHON;;;;1380;Saint-Cyr-sur-Menthon;;  ;FRANCE;
W012002982;AMICALE BOULE DE PRIAY;;;;1160;Priay;;  ;FRANCE;
W012002983;ASSOCIATION POUR LA DIFFUSION ET L'APPRENTISSAGE DE LA MUSIQUE (A.D.A.M.);;;;1330;Villars-les-Dombes;;  ;FRANCE;
W012002984;BOULE AU FIL GUERINOISE;;;;1090;Guéreins;;  ;FRANCE;
W012002985;BOULE FRATERNELLE DE POLLIAT;;;place de la Mairie;1310;Polliat;place de la Mairie;place de la Mairie;FRANCE;
W012002986;CLUB DE NATATION DE BOURG (C.N.B.);5;RUE;de la Fontaine;1000;Bourg-en-Bresse;5  RUE DE LA FONTAINE;5  RUE DE LA FONTAINE;FRANCE;
W012002987;LA SAONE SWINGUE;;PL;de la Bascule;1480;Fareins;1503 chemin Bicheron;1503 chemin Bicheron;FRANCE;
W012002988;ASSOCIATION BENY PECHE SEVRON SOLNAN (ABPSS);;;;1370;Bény;24 IMPASSE DU POISIAT;24 IMPASSE DU POISIAT;FRANCE;
W012002989;AMICALE DES CLASSES EN 2 DE GUEREINS / GENOUILLEUX;;;;1090;Guéreins;;  ;FRANCE;
W012002990;SOCIETE COMMUNALE DE CHASSE DE SAINT GENIS SUR MENTHON;;;;1380;Saint-Genis-sur-Menthon;;  ;FRANCE;
